can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,points_per_minute,goals_per_minute,assists_per_minute,position,team_name,fixture_difficulty,defensive_value,attacking_value,form_score,value_score,captain_score,expected_ppg,position_encoded,points_per_90,goals_per_90,assists_per_90,points_per_cost,cost_efficiency,creativity_threat,influence_minutes,gk_saves_value,def_clean_sheet_value,mid_creativity_value,fwd_goal_value,recent_form,consistency,card_risk,injury_risk,ownership_trend,value_vs_ownership,captain_potential,overall_value,predicted_points
True,True,0.0,0.0,201666,0,0,0,0,0,3,1.7,2.7,3,Harvey,3.0,487,False,,,6.5,201666.jpg,3.0,False,Barnes,0.6,False,,a,15,4,3,637,637,1406,1406,0.5,0.5,Barnes,241.0,2023-07-23,1997-12-09,False,p201666,89,0,0,1,0,0,0,0,0,0,0,0,15,12.8,56.8,25.0,9.5,1,3,0,4,1,0.23,0.33,0.56,0.20,79,30,4,4,22,11,11,7,0.0,,0.0,,0.0,,0.23,0.0,0.33,0.56,0.2,0.0,51,35,72,39,72,39,233,77,1.01,1.01,4.04,0.033707865168539325,0.0,0.0,MID,Newcastle,2.5938943523355293,4.0,1.5,3.033707865168539,4.615384615384615,5.439294930291956,3.033707865168539,2,3.033707865168539,0.0,0.0,0.46153846153846156,0.46672428694900603,1420.0,12.65777777777778,0.0,0,5.68,0,3.033707865168539,3.033707865168539,0,0,0.6,0.28846153846153844,3.884816635150872,2.4221664385254207,3.0023916752241147
True,True,0.0,0.0,208706,0,0,0,0,0,3,1.7,2.7,3,Bruno,3.0,488,False,,,6.5,208706.jpg,3.0,False,Guimarães Rodriguez Moura,1.7,False,,a,15,4,3,1496,1496,3888,3888,0.5,0.5,Bruno G.,30.0,2022-01-30,1997-11-16,False,p208706,90,0,0,1,0,0,0,0,0,0,0,0,11,7.6,22.6,2.0,3.2,1,5,2,8,1,0.00,0.10,0.10,0.20,106,40,26,19,111,63,66,35,0.0,,0.0,,0.0,,0.0,0.0,0.1,0.1,0.2,0.0,54,37,73,40,73,40,138,45,1.0,1.0,8.0,0.03333333333333333,0.0,0.0,MID,Newcastle,2.5938943523355293,4.0,1.1,3.0,4.615384615384615,5.4291825707413945,3.0,2,3.0,0.0,0.0,0.46153846153846156,0.46153846153846156,45.2,7.6,0.0,0,2.2600000000000002,0,3.0,3.0,0,0,1.7,0.17094017094017094,3.3412211295328946,2.3067057643681173,2.9977630814456746
True,True,0.0,0.0,114243,0,0,0,0,0,3,1.7,2.7,1,Jacob,1.0,489,False,,,6.5,114243.jpg,1.0,False,Murphy,2.4,False,,a,15,4,1,465,465,11383,11383,0.2,0.2,J.Murphy,241.0,2017-07-19,1995-02-24,False,p114243,12,0,0,0,0,0,0,0,0,0,0,0,3,0.6,1.3,4.0,0.6,0,2,0,2,0,0.00,0.01,0.01,0.03,156,72,116,68,81,46,156,74,0.0,,0.0,,0.0,,0.0,0.0,0.08,0.08,0.22,0.0,47,31,165,86,165,86,109,36,0.0,0.0,15.0,0.08333333333333333,0.0,0.0,MID,Newcastle,2.5938943523355293,0.0,0.30000000000000004,7.5,1.5384615384615383,5.3637979553567785,7.5,2,7.5,0.0,0.0,0.15384615384615385,1.1538461538461537,5.2,0.08,0.0,0,0.13,0,7.5,7.5,0,1,2.4,0.04524886877828055,5.791221129532894,3.0043980720604253,1.0015696261398443
True,True,0.0,0.0,180974,0,0,0,0,0,3,1.6,2.6,2,Joelinton Cássio,2.0,490,False,,,6.0,180974.jpg,2.0,False,Apolinário de Lira,0.5,False,,a,15,4,2,951,951,1637,1637,0.3,0.3,Joelinton,30.0,2019-07-24,1996-08-14,False,p180974,82,0,0,1,0,0,0,0,1,0,0,0,7,4.4,4.2,6.0,1.5,2,5,2,9,1,0.00,0.02,0.02,0.17,126,53,79,49,66,38,124,60,0.0,,0.0,,0.0,,0.0,0.0,0.02,0.02,0.19,0.0,88,60,103,58,103,58,248,80,1.1,1.1,9.88,0.024390243902439025,0.0,0.0,MID,Newcastle,2.5938943523355293,4.0,0.7000000000000001,2.1951219512195124,3.3333333333333335,4.531308899696992,2.1951219512195124,2,2.1951219512195124,0.0,0.0,0.3333333333333333,0.3658536585365854,25.200000000000003,4.008888888888889,0.0,0,0.42000000000000004,0,2.1951219512195124,2.1951219512195124,1,0,0.5,0.2222222222222222,2.457806495386553,1.6305856893212132,2.0007937587400457
True,True,0.0,0.0,432422,0,0,0,0,0,3,1.5,2.5,3,Sandro,3.0,491,False,,,5.5,432422.jpg,3.0,False,Tonali,1.9,False,,a,15,4,3,2071,2071,5356,5356,0.5,0.5,Tonali,106.0,2023-07-03,2000-05-08,False,p432422,90,0,0,1,0,0,0,0,0,0,0,0,20,13.8,29.2,0.0,4.3,2,5,2,9,1,0.00,0.18,0.18,0.20,73,29,15,14,586,240,50,28,4.0,,5.0,,0.0,,0.0,0.0,0.18,0.18,0.2,0.0,166,107,64,32,64,32,130,40,1.0,1.0,9.0,0.03333333333333333,0.0,0.0,MID,Newcastle,2.5938943523355293,4.0,2.0,3.0,5.454545454545454,5.597014738573562,3.0,2,3.0,0.0,0.0,0.5454545454545454,0.5454545454545454,0.0,13.8,0.0,0,2.92,0,3.0,3.0,0,0,1.9,0.18808777429467083,3.9612211295328947,2.4558805895429425,2.9993378195553495
True,True,0.0,0.0,547719,0,0,0,0,0,3,0.5,1.5,1,Lewis,1.0,497,False,,,4.5,547719.jpg,1.0,False,Miley,2.7,False,,a,15,4,1,2999,2999,4506,4506,0.2,0.2,L.Miley,241.0,2023-02-01,2006-05-01,False,p547719,7,0,0,0,0,0,0,0,0,0,0,0,4,2.6,11.0,2.0,1.6,0,1,0,1,0,0.00,0.01,0.01,0.03,142,65,61,39,95,52,117,55,0.0,,0.0,,0.0,,0.0,0.0,0.13,0.13,0.39,0.0,510,276,132,65,132,65,102,35,0.0,0.0,12.86,0.14285714285714285,0.0,0.0,MID,Newcastle,2.5938943523355293,0.0,0.4,12.857142857142858,2.2222222222222223,7.107692949251772,12.857142857142858,2,12.857142857142858,0.0,0.0,0.2222222222222222,2.857142857142857,22.0,0.20222222222222222,0.0,0,1.1,0,12.857142857142858,12.857142857142858,0,1,2.7,0.06006006006006005,9.741221129532894,4.886339464001817,1.0011139475242279
True,True,0.0,0.0,538207,0,0,0,0,0,4,1.2,2.2,1,William,1.0,500,False,,,5.5,538207.jpg,1.0,False,Osula,0.2,False,,a,15,4,1,784,784,931,931,0.2,0.2,Osula,58.0,2024-08-08,2003-08-04,False,p538207,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,7.0,0.7,0,0,0,0,0,0.03,0.02,0.05,0.00,612,52,153,12,59,15,149,14,0.0,,0.0,,0.0,,2.7,0.0,1.8,4.5,0.0,0.0,203,40,155,15,155,15,343,55,0.0,0.0,0.0,1.0,0.0,0.0,FWD,Newcastle,2.5938943523355293,0.0,0.30000000000000004,90.0,1.8181818181818181,30.169742011300833,90.0,3,90.0,0.0,0.0,0.18181818181818182,16.363636363636363,2.1,0.0,0.0,0,0.0,0,90.0,90.0,0,1,0.2,0.15151515151515152,63.48122112953289,31.050789680452034,1.0011139475242279
True,True,0.0,0.0,487676,0,0,0,0,0,2,1.9,1.4,6,Trai,6.0,532,False,,,4.5,487676.jpg,6.0,False,Hume,0.2,False,,a,17,56,6,875,875,222,222,1.3,1.3,Hume,242.0,2022-01-04,2002-03-18,False,p487676,90,0,0,1,0,0,0,0,0,0,0,0,25,15.0,15.8,2.0,3.3,4,3,2,6,1,0.00,0.09,0.09,0.61,65,24,36,11,93,26,63,18,0.0,,0.0,,0.0,,0.0,0.0,0.09,0.09,0.61,0.0,462,128,29,12,29,12,365,131,1.0,1.0,6.0,0.06666666666666667,0.0,0.0,DEF,Sunderland,2.4645896825396827,4.0,2.5,6.0,13.333333333333332,9.402076984126985,6.0,1,6.0,0.0,0.0,1.3333333333333333,1.3333333333333333,31.6,15.0,0.0,4,0.0,0,6.0,6.0,0,0,0.2,1.1111111111111112,6.207082063492064,4.641416412698413,6.007575943071496
True,True,0.0,0.0,434399,0,0,0,0,0,2,1.0,0.5,6,Reinildo,6.0,541,False,,,4.0,434399.jpg,6.0,False,Mandava,7.2,False,,a,17,56,6,23308,23308,2897,2897,1.5,1.5,Reinildo,146.0,2025-07-08,1994-01-21,False,p434399,90,0,0,1,0,0,0,0,0,0,0,0,27,13.6,2.5,0.0,1.6,6,3,2,8,1,0.00,0.00,0.00,0.61,74,29,93,29,160,55,113,39,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.61,0.0,605,167,25,8,25,8,59,21,1.0,1.0,8.0,0.06666666666666667,0.0,0.0,DEF,Sunderland,2.4645896825396827,4.0,2.7,6.0,15.0,9.735410317460317,6.0,1,6.0,0.0,0.0,1.5,1.5,0.0,13.6,0.0,4,0.0,0,6.0,6.0,0,0,7.2,0.1829268292682927,6.067082063492064,4.663416412698413,6.659120717464169
True,True,0.0,0.0,519634,0,0,0,0,0,2,1.0,0.5,1,Jenson,1.0,542,False,,,4.0,519634.jpg,1.0,False,Seelt,0.3,False,,a,17,56,1,535,535,398,398,0.2,0.2,Seelt,152.0,2023-07-01,2003-05-23,False,p519634,52,0,0,0,0,0,0,0,0,0,0,0,6,15.0,0.6,0.0,1.6,4,4,2,6,1,0.00,0.00,0.00,0.34,64,23,139,53,206,84,114,40,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.59,0.0,654,199,118,34,118,34,311,116,1.73,0.0,10.38,0.019230769230769232,0.0,0.0,DEF,Sunderland,2.4645896825396827,0.0,0.6000000000000001,1.7307692307692308,2.5,3.954641086691087,1.7307692307692308,1,1.7307692307692308,0.0,0.0,0.25,0.4326923076923077,0.0,8.666666666666666,0.0,0,0.0,0,1.7307692307692308,1.7307692307692308,0,0,0.3,0.1923076923076923,3.2186205250305253,1.3648779511599514,1.0015508269535498
True,True,0.0,0.0,535818,0,0,0,0,0,3,2.0,1.5,6,Simon,6.0,543,False,,,5.5,535818.jpg,6.0,False,Adingra,1.6,False,,a,17,56,6,4390,4390,2527,2527,1.1,1.1,Adingra,54.0,2025-07-10,2002-01-01,False,p535818,75,0,1,1,0,0,0,0,0,0,0,0,12,0.0,14.5,6.0,2.0,0,2,1,3,1,0.16,0.02,0.18,0.34,611,256,41,27,65,37,104,50,0.0,,0.0,,0.0,,0.19,0.0,0.02,0.21,0.41,0.0,202,130,39,11,39,11,146,50,1.2,1.2,3.6,0.08,0.0,0.013333333333333334,MID,Sunderland,2.4645896825396827,4.0,4.2,7.199999999999999,10.909090909090908,9.2772284992785,7.199999999999999,2,7.199999999999999,0.0,1.2,1.0909090909090908,1.3090909090909089,87.0,0.0,0.0,0,1.4500000000000002,0,7.199999999999999,7.199999999999999,0,0,1.6,0.41958041958041953,5.547082063492063,4.676689139971139,5.998501194147213
True,True,0.0,0.0,547027,0,0,0,0,0,3,2.0,1.5,3,Habib,3.0,544,False,,,5.5,547027.jpg,3.0,False,Diarra,0.1,False,,a,17,56,3,202,202,233,233,0.5,0.5,Diarra,189.0,2025-07-01,2004-01-03,False,p547027,90,0,0,1,0,0,0,0,0,0,0,0,4,7.0,1.8,20.0,2.9,2,3,1,6,1,0.21,0.01,0.22,0.61,111,44,103,63,28,16,75,40,0.0,,0.0,,0.0,,0.21,0.0,0.01,0.22,0.61,0.0,205,132,65,33,65,33,481,164,1.0,1.0,6.0,0.03333333333333333,0.0,0.0,MID,Sunderland,2.4645896825396827,4.0,0.4,3.0,5.454545454545454,5.726319408369409,3.0,2,3.0,0.0,0.0,0.5454545454545454,0.5454545454545454,36.0,7.0,0.0,0,0.18000000000000002,0,3.0,3.0,0,0,0.1,0.4958677685950412,3.307082063492064,2.3250527763347764,2.9997890904000077
True,True,0.0,0.0,484420,0,0,0,0,0,3,1.5,1.0,1,Enzo,1.0,547,False,,,5.0,484420.jpg,1.0,False,Le Fée,0.4,False,,a,17,56,1,143,143,1321,1321,0.2,0.2,E.Le Fée,73.0,2025-07-01,2000-02-03,False,p484420,14,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.3,0.0,0.4,2,2,0,4,0,0.00,0.00,0.00,0.27,136,60,150,81,515,195,164,79,1.0,,1.0,,0.0,,0.0,0.0,0.0,0.0,1.74,0.0,318,196,140,70,140,70,275,88,0.0,0.0,25.71,0.07142857142857142,0.0,0.0,MID,Sunderland,2.4645896825396827,0.0,0.4,6.428571428571429,2.0,5.263981746031746,6.428571428571429,2,6.428571428571429,0.0,0.0,0.2,1.2857142857142858,0.0,0.4977777777777778,0.0,0,0.03,0,6.428571428571429,6.428571428571429,0,1,0.4,0.14285714285714288,5.327082063492064,2.711130698412699,1.0011139475242279
True,True,0.0,0.0,554197,0,0,0,0,0,3,1.5,1.0,1,Chris,1.0,551,False,,,5.0,554197.jpg,1.0,False,Rigg,0.1,False,,a,17,56,1,28,28,198,198,0.2,0.2,Rigg,241.0,2022-12-31,2007-06-18,False,p554197,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.03,541,214,546,219,534,209,549,218,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,2.7,0.0,344,217,142,72,142,72,541,203,0.0,0.0,0.0,1.0,0.0,0.0,MID,Sunderland,2.4645896825396827,0.0,0.30000000000000004,90.0,2.0,30.335410317460315,90.0,2,90.0,0.0,0.0,0.2,18.0,0.0,0.0,0.0,0,0.0,0,90.0,90.0,0,1,0.1,0.18181818181818182,63.507082063492064,31.061416412698414,1.0008979660710162
True,True,0.0,0.0,577669,0,0,0,0,0,3,1.5,1.0,3,Noah,3.0,552,False,,,5.0,577669.jpg,3.0,False,Sadiki,0.0,False,,a,17,56,3,83,83,98,98,0.6,0.6,Sadiki,50.0,2025-07-04,2004-12-17,False,p577669,90,0,0,1,0,0,0,0,0,0,0,0,6,9.0,2.8,0.0,1.2,5,2,1,8,1,0.00,0.01,0.01,0.61,100,36,90,55,538,212,136,66,0.0,,0.0,,0.0,,0.0,0.0,0.01,0.01,0.61,0.0,348,220,62,30,62,30,591,238,1.0,1.0,8.0,0.03333333333333333,0.0,0.0,MID,Sunderland,2.4645896825396827,4.0,0.6000000000000001,3.0,6.0,5.835410317460318,3.0,2,3.0,0.0,0.0,0.6,0.6,0.0,9.0,0.0,0,0.27999999999999997,0,3.0,3.0,0,0,0.0,0.6,3.5070820634920636,2.381416412698413,3.0009392464019835
True,True,0.0,0.0,549912,0,0,0,0,0,3,1.5,1.0,6,Chemsdine,6.0,553,False,,,5.0,549912.jpg,6.0,False,Talbi,0.2,False,,a,17,56,6,1883,1883,399,399,1.2,1.2,Talbi,145.0,2025-07-09,2005-05-09,False,p549912,90,0,1,1,0,0,0,0,0,0,0,0,17,20.8,17.4,2.0,4.0,0,1,1,2,1,0.00,0.01,0.01,0.58,47,22,33,23,103,59,54,30,0.0,,0.0,,0.0,,0.0,0.0,0.01,0.01,0.58,0.0,341,215,34,9,34,9,420,136,1.0,1.0,2.0,0.06666666666666667,0.0,0.011111111111111112,MID,Sunderland,2.4645896825396827,4.0,4.7,6.0,12.0,9.135410317460318,6.0,2,6.0,0.0,1.0,1.2,1.2,34.8,20.8,0.0,0,1.74,0,6.0,6.0,0,0,0.2,1.0,6.787082063492064,4.717416412698412,6.000252530345652
True,True,0.0,0.0,437505,0,0,0,0,0,4,1.7,1.2,5,Wilson,5.0,560,False,,,5.5,437505.jpg,5.0,False,Isidor,0.2,False,,a,17,56,5,1284,1284,559,559,0.9,0.9,Isidor,73.0,2025-02-01,2000-08-27,False,p437505,14,1,0,0,0,0,0,0,0,0,0,0,29,34.2,0.1,17.0,5.1,1,1,0,2,0,0.04,0.00,0.04,0.27,17,4,159,15,36,10,34,7,0.0,,0.0,,2.0,,0.26,0.0,0.0,0.26,1.74,0.0,170,36,45,6,45,6,339,54,0.0,0.0,12.86,0.35714285714285715,0.07142857142857142,0.0,FWD,Sunderland,2.4645896825396827,0.0,8.9,32.14285714285714,9.09090909090909,15.996449278499277,32.14285714285714,3,32.14285714285714,6.428571428571429,0.0,0.9090909090909091,5.844155844155844,1.7000000000000002,5.32,0.0,0,0.0,6,32.14285714285714,32.14285714285714,0,1,0.2,0.7575757575757576,26.427082063492062,13.486715113997114,5.004572969304856
True,True,0.0,0.0,564406,0,0,0,0,0,4,1.7,1.2,8,Eliezer,8.0,561,False,,,5.5,564406.jpg,8.0,False,Mayenda Dossou,0.4,False,,a,17,56,8,10415,10415,1039,1039,1.5,1.5,Mayenda,200.0,2023-07-28,2005-05-08,False,p564406,75,1,0,1,0,0,0,0,0,0,0,2,37,34.0,11.3,26.0,7.1,0,0,0,0,1,0.10,0.00,0.10,0.34,18,5,58,5,20,9,18,4,0.0,,0.0,,0.0,,0.12,0.0,0.0,0.12,0.41,0.0,207,41,18,4,18,4,259,45,1.2,1.2,0.0,0.10666666666666667,0.013333333333333334,0.0,FWD,Sunderland,2.4645896825396827,6.0,11.7,9.6,14.545454545454545,11.524501226551227,9.6,3,9.6,1.2,0.0,1.4545454545454546,1.7454545454545454,293.8,28.333333333333336,0.0,0,0.0,6,9.6,9.6,0,0,0.4,1.038961038961039,10.627082063492065,6.8817800490620495,8.32342914006486
True,True,0.0,0.0,84450,0,0,0,0,0,3,1.5,1.0,3,Granit,3.0,668,False,,,5.0,84450.jpg,3.0,False,Xhaka,2.8,False,,a,17,56,3,5098,5098,4421,4421,0.6,0.6,Xhaka,207.0,2025-07-30,1992-09-27,False,p84450,90,0,0,1,0,0,0,0,0,0,0,0,10,15.4,31.8,0.0,4.7,3,2,1,6,1,0.00,0.04,0.04,0.61,62,26,12,11,430,148,42,25,0.0,,0.0,,0.0,,0.0,0.0,0.04,0.04,0.61,0.0,220,140,58,26,58,26,98,33,1.0,1.0,6.0,0.03333333333333333,0.0,0.0,MID,Sunderland,2.4645896825396827,4.0,1.0,3.0,6.0,5.835410317460318,3.0,2,3.0,0.0,0.0,0.6,0.6,0.0,15.4,0.0,0,3.18,0,3.0,3.0,0,0,2.8,0.15789473684210525,4.147082063492064,2.509416412698413,3.001076640295288
True,True,0.0,0.0,498016,0,0,0,0,0,1,2.3,1.8,8,Robin,8.0,670,False,,,4.5,498016.jpg,8.0,False,Roefs,0.3,False,,a,17,56,8,4625,4625,359,359,1.8,1.8,Roefs,152.0,2025-08-01,2003-01-17,False,p498016,90,0,0,1,0,0,0,0,0,0,4,1,31,30.2,0.0,0.0,3.0,3,10,0,0,1,0.00,0.00,0.00,0.61,23,3,372,63,348,63,69,2,0.0,,0.0,,0.0,,0.0,4.0,0.0,0.0,0.61,0.0,481,33,16,3,16,3,322,47,1.0,1.0,0.0,0.08888888888888889,0.0,0.0,GK,Sunderland,2.4645896825396827,5.0,4.1,8.0,17.77777777777778,11.690965873015873,8.0,0,8.0,0.0,0.0,1.7777777777777777,1.7777777777777777,0.0,30.2,0.4,0,0.0,0,8.0,8.0,0,0,0.3,1.3675213675213673,9.127082063492063,6.358749746031746,7.992488837144407
True,True,0.0,0.0,201895,0,0,0,0,0,2,1.0,0.5,4,Omar,4.0,683,False,,,4.0,201895.jpg,4.0,False,Alderete,0.9,False,,a,17,56,4,5898,5898,1232,1232,1.0,1.0,Alderete,168.0,2025-08-12,1996-12-26,False,p201895,37,0,1,0,0,0,0,0,0,0,0,0,15,29.0,14.4,0.0,4.3,3,1,1,4,0,0.00,0.12,0.12,0.27,24,5,43,13,143,44,48,10,0.0,,0.0,,0.0,,0.0,0.0,0.29,0.29,0.66,0.0,588,156,47,19,47,19,184,66,0.0,0.0,9.73,0.10810810810810811,0.0,0.02702702702702703,DEF,Sunderland,2.4645896825396827,0.0,4.5,9.72972972972973,10.0,9.054329236379237,9.72972972972973,1,9.72972972972973,0.0,2.4324324324324325,1.0,2.4324324324324325,0.0,11.922222222222222,0.0,0,0.0,0,9.72972972972973,9.72972972972973,0,0,0.9,0.5263157894736842,10.217892874302875,5.489524520806521,4.033656011000609
True,True,0.0,0.0,184254,0,0,0,0,1,1,2.6,3.6,9,Guglielmo,9.0,565,True,,,5.0,184254.jpg,9.0,False,Vicario,4.3,False,,a,18,6,9,5579,5579,6246,6246,1.8,1.8,Vicario,106.0,2023-07-01,1996-10-07,False,p184254,90,0,0,1,0,0,0,0,0,0,4,2,36,30.4,0.0,0.0,3.0,1,7,0,0,1,0.00,0.00,0.00,0.94,22,2,471,72,454,72,70,3,0.0,,0.0,,0.0,,0.0,4.0,0.0,0.0,0.94,0.0,246,11,12,2,12,2,79,11,1.0,1.0,0.0,0.1,0.0,0.0,GK,Spurs,2.582915946427711,6.0,5.6,9.0,18.0,12.31708405357229,9.0,0,9.0,0.0,0.0,1.8,1.8,0.0,30.4,0.4,0,0.0,0,9.0,9.0,0,0,4.3,0.339622641509434,9.823416810714457,7.004683362142892,9.009802473511998
True,True,0.0,0.0,441164,0,0,0,0,0,2,2.8,3.8,6,Pedro,6.0,568,False,,,5.5,441164.jpg,6.0,False,Porro Sauceda,22.7,False,,a,18,6,6,24157,24157,15118,15118,1.1,1.1,Pedro Porro,200.0,2023-07-01,1999-09-13,False,p441164,90,0,0,1,0,0,0,0,0,0,0,0,26,21.2,42.8,1.0,6.5,2,4,2,4,1,0.02,0.26,0.28,0.94,45,11,7,1,116,34,22,3,2.0,,2.0,,0.0,,0.02,0.0,0.26,0.28,0.94,0.0,174,22,37,18,37,18,15,5,1.0,1.0,4.0,0.06666666666666667,0.0,0.0,DEF,Spurs,2.582915946427711,4.0,2.6,6.0,10.909090909090908,8.798902235390472,6.0,1,6.0,0.0,0.0,1.0909090909090908,1.0909090909090908,42.8,21.2,0.0,4,0.0,0,6.0,6.0,0,0,22.7,0.04602991944764096,6.803416810714458,4.687956089415619,6.0100113836852875
True,True,0.0,0.0,221632,0,0,0,0,0,2,2.1,3.1,6,Cristian,6.0,569,False,,,5.0,221632.jpg,6.0,False,Romero,3.6,False,,a,18,6,6,7686,7686,5156,5156,1.2,1.2,Romero,10.0,2022-08-30,1998-04-27,False,p221632,90,0,0,1,0,0,0,0,0,0,0,0,22,18.2,1.4,6.0,2.6,5,3,0,5,1,0.00,0.02,0.02,0.94,56,17,110,36,63,13,83,26,0.0,,0.0,,0.0,,0.0,0.0,0.02,0.02,0.94,0.0,271,44,32,15,32,15,88,30,1.0,1.0,5.0,0.06666666666666667,0.0,0.0,DEF,Spurs,2.582915946427711,4.0,2.2,6.0,12.0,9.01708405357229,6.0,1,6.0,0.0,0.0,1.2,1.2,8.399999999999999,18.2,0.0,4,0.0,0,6.0,6.0,0,0,3.6,0.2608695652173913,6.503416810714458,4.660683362142891,5.994501666683618
True,True,0.0,0.0,232859,0,0,0,0,0,2,1.4,2.4,6,Djed,6.0,573,False,,,4.5,232859.jpg,6.0,False,Spence,1.3,False,,a,18,6,6,3194,3194,1503,1503,1.3,1.3,Spence,241.0,2022-07-19,2000-08-09,False,p232859,90,0,0,1,0,0,0,0,0,0,0,0,26,10.0,5.8,22.0,3.8,3,2,0,3,1,0.18,0.07,0.25,0.94,93,39,73,22,25,3,56,15,0.0,,0.0,,0.0,,0.18,0.0,0.07,0.25,0.94,0.0,422,109,28,11,28,11,159,57,1.0,1.0,3.0,0.06666666666666667,0.0,0.0,DEF,Spurs,2.582915946427711,4.0,2.6,6.0,13.333333333333332,9.283750720238956,6.0,1,6.0,0.0,0.0,1.3333333333333333,1.3333333333333333,127.6,10.0,0.0,4,0.0,0,6.0,6.0,0,0,1.3,0.5797101449275363,5.683416810714458,4.536683362142892,6.000103112011023
True,True,0.0,0.0,491279,0,0,0,0,0,2,1.4,2.4,6,Micky,6.0,575,False,,,4.5,491279.jpg,6.0,False,van de Ven,27.8,False,,a,18,6,6,31543,31543,11183,11183,1.3,1.3,Van de Ven,152.0,2023-08-08,2001-04-19,False,p491279,90,0,0,1,0,0,0,0,0,0,0,0,27,11.6,1.0,14.0,2.7,5,4,1,6,1,0.59,0.01,0.60,0.94,87,38,127,47,41,5,79,24,0.0,,0.0,,0.0,,0.59,0.0,0.01,0.6,0.94,0.0,471,130,30,13,30,13,7,2,1.0,1.0,6.0,0.06666666666666667,0.0,0.0,DEF,Spurs,2.582915946427711,4.0,2.7,6.0,13.333333333333332,9.283750720238956,6.0,1,6.0,0.0,0.0,1.3333333333333333,1.3333333333333333,14.0,11.6,0.0,4,0.0,0,6.0,6.0,0,0,27.8,0.046296296296296294,5.843416810714458,4.568683362142892,6.006421313347455
True,True,0.0,0.0,242898,0,0,0,0,0,3,1.8,2.8,8,Brennan,8.0,580,False,,,7.0,242898.jpg,8.0,False,Johnson,3.1,False,,a,18,6,8,3569,3569,6010,6010,1.1,1.1,Johnson,244.0,2023-09-01,2001-05-23,False,p242898,79,1,0,1,0,0,0,0,0,0,0,0,30,40.4,27.1,20.0,8.8,1,1,1,3,1,0.50,0.06,0.56,0.94,13,7,17,15,29,17,13,9,0.0,,0.0,,0.0,,0.57,0.0,0.07,0.64,1.07,0.0,34,21,19,5,19,5,95,31,1.14,1.14,3.42,0.10126582278481013,0.012658227848101266,0.0,MID,Spurs,2.582915946427711,4.0,9.0,9.113924050632912,11.428571428571429,10.636975554476448,9.113924050632912,2,9.113924050632912,1.139240506329114,0.0,1.1428571428571428,1.301989150090416,542.0,35.46222222222222,0.0,0,2.7100000000000004,0,9.113924050632912,9.113924050632912,0,0,3.1,0.2787456445993031,10.903163646157495,6.746274682215224,8.007674870254885
True,True,0.0,0.0,460842,0,0,0,0,1,3,1.7,2.7,10,Mohammed,10.0,582,True,,,6.5,460842.jpg,10.0,False,Kudus,25.3,False,,a,18,6,10,51581,51581,18129,18129,1.5,1.5,Kudus,81.0,2025-07-10,2000-08-02,False,p460842,84,0,2,1,0,0,0,0,0,0,0,1,35,45.4,74.0,11.0,13.0,0,3,1,4,1,0.06,0.58,0.64,0.94,12,6,1,1,46,29,5,3,0.0,,0.0,,0.0,,0.06,0.0,0.62,0.68,1.01,0.0,68,48,9,4,9,4,11,4,1.07,1.07,4.29,0.11904761904761904,0.0,0.023809523809523808,MID,Spurs,2.582915946427711,5.0,10.5,10.714285714285714,15.384615384615383,12.708292844781079,10.714285714285714,2,10.714285714285714,0.0,2.142857142857143,1.5384615384615385,1.6483516483516483,814.0,42.373333333333335,0.0,0,7.4,0,10.714285714285714,10.714285714285714,0,0,25.3,0.058496636443404505,12.523416810714458,8.109078966538496,10.005420559801781
